00:00:02.2205584 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 99, Accuracy = 0, Data = <-0.00390625, 0, 0.0078125> }, Accelerometer = SensorInfo { Timestamp = 7368, Accuracy = 3, Data = <0.0078125, -0.046875, 0> }, MagneticField = SensorInfo { Timestamp = 95, Accuracy = 0, Data = <122.8125, 7.625, -290.5> }, Gravity = SensorInfo { Timestamp = 89, Accuracy = 3, Data = <-0.6015625, 0.515625, 9.84375> }, Rotation = SensorInfo { Timestamp = 101, Accuracy = 0, Data = {X:-0.006713867 Y:0.040039062 Z:0.77648926 W:0.6288452} } } }
00:06:28.5103840 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 386853, Accuracy = 0, Data = <-0.76171875, -0.7089844, 0.052734375> }, Accelerometer = SensorInfo { Timestamp = 383157, Accuracy = 3, Data = <1.5078125, -0.46484375, 4.0898438> }, MagneticField = SensorInfo { Timestamp = 386849, Accuracy = 0, Data = <129.9375, 26.875, -294> }, Gravity = SensorInfo { Timestamp = 386844, Accuracy = 3, Data = <-1.375, -0.7578125, 9.5859375> }, Rotation = SensorInfo { Timestamp = 386856, Accuracy = 0, Data = {X:-0.08251953 Y:0.024719238 Z:0.6170654 W:0.7821655} } } }
00:06:28.6304206 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 386974, Accuracy = 0, Data = <0.47460938, -2.1054688, -0.453125> }, Accelerometer = SensorInfo { Timestamp = 383157, Accuracy = 3, Data = <1.5078125, -0.46484375, 4.0898438> }, MagneticField = SensorInfo { Timestamp = 386969, Accuracy = 0, Data = <117.4375, 24.5625, -296.1875> }, Gravity = SensorInfo { Timestamp = 386964, Accuracy = 3, Data = <-0.234375, -1.40625, 9.625> }, Rotation = SensorInfo { Timestamp = 386976, Accuracy = 0, Data = {X:-0.031982422 Y:-0.05718994 Z:0.6131592 W:0.78723145} } } }
00:06:28.7506547 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 387094, Accuracy = 0, Data = <0.8515625, 0.34960938, -0.19335938> }, Accelerometer = SensorInfo { Timestamp = 383157, Accuracy = 3, Data = <1.5078125, -0.46484375, 4.0898438> }, MagneticField = SensorInfo { Timestamp = 387090, Accuracy = 0, Data = <119.0625, 20.4375, -300.375> }, Gravity = SensorInfo { Timestamp = 387084, Accuracy = 3, Data = <1.2890625, -0.65625, 9.65625> }, Rotation = SensorInfo { Timestamp = 387096, Accuracy = 0, Data = {X:0.02911377 Y:-0.0501709 Z:0.6080322 W:0.7918091} } } }
00:06:28.8706525 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 387214, Accuracy = 0, Data = <1.1894531, 0.16796875, -0.26757812> }, Accelerometer = SensorInfo { Timestamp = 383157, Accuracy = 3, Data = <1.5078125, -0.46484375, 4.0898438> }, MagneticField = SensorInfo { Timestamp = 387210, Accuracy = 0, Data = <119, 17.4375, -294.1875> }, Gravity = SensorInfo { Timestamp = 387205, Accuracy = 3, Data = <0.9375, 0.4140625, 9.734375> }, Rotation = SensorInfo { Timestamp = 387217, Accuracy = 0, Data = {X:0.062683105 Y:-0.0015258789 Z:0.5996704 W:0.7977905} } } }
00:06:28.9904296 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 387334, Accuracy = 0, Data = <2.7832031, 0.015625, -0.43554688> }, Accelerometer = SensorInfo { Timestamp = 383157, Accuracy = 3, Data = <1.5078125, -0.46484375, 4.0898438> }, MagneticField = SensorInfo { Timestamp = 387330, Accuracy = 0, Data = <113.75, 7.5625, -285.125> }, Gravity = SensorInfo { Timestamp = 387324, Accuracy = 3, Data = <0.8046875, 1.953125, 9.5625> }, Rotation = SensorInfo { Timestamp = 387337, Accuracy = 0, Data = {X:0.14105225 Y:0.05999756 Z:0.583313 W:0.79766846} } } }
00:06:29.1110161 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 387455, Accuracy = 0, Data = <-3.2792969, 0.42773438, 0.47851562> }, Accelerometer = SensorInfo { Timestamp = 383157, Accuracy = 3, Data = <1.5078125, -0.46484375, 4.0898438> }, MagneticField = SensorInfo { Timestamp = 387450, Accuracy = 0, Data = <119.5625, 13.75, -292.1875> }, Gravity = SensorInfo { Timestamp = 387445, Accuracy = 3, Data = <0.6015625, 2.28125, 9.4921875> }, Rotation = SensorInfo { Timestamp = 387457, Accuracy = 0, Data = {X:0.064331055 Y:0.022827148 Z:0.6008911 W:0.7963867} } } }
00:06:29.2308814 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 387575, Accuracy = 0, Data = <-0.74609375, -0.072265625, 0.048828125> }, Accelerometer = SensorInfo { Timestamp = 383157, Accuracy = 3, Data = <1.5078125, -0.46484375, 4.0898438> }, MagneticField = SensorInfo { Timestamp = 387570, Accuracy = 0, Data = <131.25, 22.75, -288> }, Gravity = SensorInfo { Timestamp = 387564, Accuracy = 3, Data = <-0.984375, -0.7421875, 9.7109375> }, Rotation = SensorInfo { Timestamp = 387578, Accuracy = 0, Data = {X:-0.083862305 Y:0.016113281 Z:0.6096802 W:0.7880249} } } }
00:06:29.3510958 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 387695, Accuracy = 0, Data = <0.13671875, -2.3242188, -0.30078125> }, Accelerometer = SensorInfo { Timestamp = 383157, Accuracy = 3, Data = <1.5078125, -0.46484375, 4.0898438> }, MagneticField = SensorInfo { Timestamp = 387690, Accuracy = 0, Data = <126.4375, 27.625, -307.6875> }, Gravity = SensorInfo { Timestamp = 387684, Accuracy = 3, Data = <-0.796875, -1.796875, 9.59375> }, Rotation = SensorInfo { Timestamp = 387697, Accuracy = 0, Data = {X:-0.0859375 Y:-0.0357666 Z:0.61016846 W:0.7868042} } } }
00:06:29.4721909 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 387816, Accuracy = 0, Data = <0.8652344, 0.22851562, -0.20117188> }, Accelerometer = SensorInfo { Timestamp = 383157, Accuracy = 3, Data = <1.5078125, -0.46484375, 4.0898438> }, MagneticField = SensorInfo { Timestamp = 387812, Accuracy = 0, Data = <124.0625, 24.25, -323.4375> }, Gravity = SensorInfo { Timestamp = 387806, Accuracy = 3, Data = <1.1953125, -1.5234375, 9.6015625> }, Rotation = SensorInfo { Timestamp = 387819, Accuracy = 0, Data = {X:-0.014770508 Y:-0.07434082 Z:0.60565186 W:0.79211426} } } }
00:06:29.5915756 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 387936, Accuracy = 0, Data = <0.8984375, 0.55078125, -0.20117188> }, Accelerometer = SensorInfo { Timestamp = 383157, Accuracy = 3, Data = <1.5078125, -0.46484375, 4.0898438> }, MagneticField = SensorInfo { Timestamp = 387931, Accuracy = 0, Data = <124.4375, 19.3125, -303.125> }, Gravity = SensorInfo { Timestamp = 387926, Accuracy = 3, Data = <0.703125, -0.5546875, 9.7734375> }, Rotation = SensorInfo { Timestamp = 387938, Accuracy = 0, Data = {X:0.008056641 Y:-0.016845703 Z:0.59820557 W:0.80114746} } } }
00:06:29.7106918 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 388055, Accuracy = 0, Data = <1.6132812, -0.091796875, -0.1171875> }, Accelerometer = SensorInfo { Timestamp = 383157, Accuracy = 3, Data = <1.5078125, -0.46484375, 4.0898438> }, MagneticField = SensorInfo { Timestamp = 388051, Accuracy = 0, Data = <118.125, 12.125, -283.875> }, Gravity = SensorInfo { Timestamp = 388045, Accuracy = 3, Data = <0.234375, 0.5546875, 9.8046875> }, Rotation = SensorInfo { Timestamp = 388058, Accuracy = 0, Data = {X:0.055786133 Y:0.028747559 Z:0.58740234 W:0.80688477} } } }
00:06:29.8324068 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 388176, Accuracy = 0, Data = <-4.7695312, -0.27148438, 0.7890625> }, Accelerometer = SensorInfo { Timestamp = 383157, Accuracy = 3, Data = <1.5078125, -0.46484375, 4.0898438> }, MagneticField = SensorInfo { Timestamp = 388171, Accuracy = 0, Data = <116.25, 7.4375, -287.5> }, Gravity = SensorInfo { Timestamp = 388165, Accuracy = 3, Data = <0.3359375, 2.71875, 9.421875> }, Rotation = SensorInfo { Timestamp = 388179, Accuracy = 0, Data = {X:0.10369873 Y:0.062194824 Z:0.58081055 W:0.8050537} } } }
00:06:29.9518585 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 388297, Accuracy = 0, Data = <-0.5546875, 1.8300781, 0.02734375> }, Accelerometer = SensorInfo { Timestamp = 383157, Accuracy = 3, Data = <1.5078125, -0.46484375, 4.0898438> }, MagneticField = SensorInfo { Timestamp = 388292, Accuracy = 0, Data = <132.375, 23.625, -306.375> }, Gravity = SensorInfo { Timestamp = 388287, Accuracy = 3, Data = <-0.0703125, -0.3828125, 9.7890625> }, Rotation = SensorInfo { Timestamp = 388299, Accuracy = 0, Data = {X:-0.06298828 Y:0.014038086 Z:0.600647 W:0.796875} } } }
00:06:30.0718586 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 388417, Accuracy = 0, Data = <-0.56640625, -1.7851562, -0.0234375> }, Accelerometer = SensorInfo { Timestamp = 383157, Accuracy = 3, Data = <1.5078125, -0.46484375, 4.0898438> }, MagneticField = SensorInfo { Timestamp = 388412, Accuracy = 0, Data = <137.875, 25.375, -319.375> }, Gravity = SensorInfo { Timestamp = 388407, Accuracy = 3, Data = <-1.4375, -1.65625, 9.5390625> }, Rotation = SensorInfo { Timestamp = 388419, Accuracy = 0, Data = {X:-0.11303711 Y:-0.0033569336 Z:0.60614014 W:0.7872925} } } }
00:06:30.1927313 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 388537, Accuracy = 0, Data = <1.0117188, -2.1601562, -0.38671875> }, Accelerometer = SensorInfo { Timestamp = 383157, Accuracy = 3, Data = <1.5078125, -0.46484375, 4.0898438> }, MagneticField = SensorInfo { Timestamp = 388533, Accuracy = 0, Data = <122.25, 21.9375, -302.875> }, Gravity = SensorInfo { Timestamp = 388528, Accuracy = 3, Data = <0.2109375, -1.96875, 9.578125> }, Rotation = SensorInfo { Timestamp = 388540, Accuracy = 0, Data = {X:-0.038208008 Y:-0.08117676 Z:0.60272217 W:0.7929077} } } }
00:06:30.3142715 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 388659, Accuracy = 0, Data = <1.0546875, 0.8417969, -0.2265625> }, Accelerometer = SensorInfo { Timestamp = 388654, Accuracy = 3, Data = <0.4765625, -0.109375, 0.69140625> }, MagneticField = SensorInfo { Timestamp = 388657, Accuracy = 0, Data = <119.3125, 17.6875, -302.375> }, Gravity = SensorInfo { Timestamp = 388650, Accuracy = 3, Data = <1.0546875, -0.8515625, 9.6875> }, Rotation = SensorInfo { Timestamp = 388662, Accuracy = 0, Data = {X:0.008911133 Y:-0.03753662 Z:0.59747314 W:0.80096436} } } }
00:06:30.4411598 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 388787, Accuracy = 0, Data = <1.6367188, -0.25585938, -0.18945312> }, Accelerometer = SensorInfo { Timestamp = 388775, Accuracy = 3, Data = <-1.0273438, 0.015625, -0.0078125> }, MagneticField = SensorInfo { Timestamp = 388781, Accuracy = 0, Data = <114, 11.4375, -279.1875> }, Gravity = SensorInfo { Timestamp = 388748, Accuracy = 3, Data = <0.1953125, 0.4453125, 9.78125> }, Rotation = SensorInfo { Timestamp = 388789, Accuracy = 0, Data = {X:0.052612305 Y:0.036071777 Z:0.58514404 W:0.80841064} } } }
00:06:30.5634821 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 388908, Accuracy = 0, Data = <-3.8046875, 0.080078125, 0.32226562> }, Accelerometer = SensorInfo { Timestamp = 388775, Accuracy = 3, Data = <-1.0273438, 0.015625, -0.0078125> }, MagneticField = SensorInfo { Timestamp = 388904, Accuracy = 0, Data = <119.875, 4.25, -288> }, Gravity = SensorInfo { Timestamp = 388898, Accuracy = 3, Data = <0.1953125, 2.7421875, 9.390625> }, Rotation = SensorInfo { Timestamp = 388910, Accuracy = 0, Data = {X:0.1665039 Y:0.105529785 Z:0.56622314 W:0.80029297} } } }
00:06:30.6826058 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 389028, Accuracy = 0, Data = <-1.0273438, 2.4472656, -0.041015625> }, Accelerometer = SensorInfo { Timestamp = 388775, Accuracy = 3, Data = <-1.0273438, 0.015625, -0.0078125> }, MagneticField = SensorInfo { Timestamp = 389024, Accuracy = 0, Data = <118.625, 16.75, -282> }, Gravity = SensorInfo { Timestamp = 389018, Accuracy = 3, Data = <0.453125, 0.9609375, 9.703125> }, Rotation = SensorInfo { Timestamp = 389030, Accuracy = 0, Data = {X:-0.015136719 Y:-0.0076904297 Z:0.5970459 W:0.802063} } } }
00:06:30.8027147 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 389148, Accuracy = 0, Data = <-0.7792969, -0.8828125, -0.140625> }, Accelerometer = SensorInfo { Timestamp = 388775, Accuracy = 3, Data = <-1.0273438, 0.015625, -0.0078125> }, MagneticField = SensorInfo { Timestamp = 389144, Accuracy = 0, Data = <130.3125, 25.125, -296> }, Gravity = SensorInfo { Timestamp = 389139, Accuracy = 3, Data = <-1.109375, -1.125, 9.640625> }, Rotation = SensorInfo { Timestamp = 389151, Accuracy = 0, Data = {X:-0.08135986 Y:-0.007080078 Z:0.59375 W:0.8005371} } } }
00:06:30.9227880 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 389269, Accuracy = 0, Data = <0.45898438, -1.9375, -0.37695312> }, Accelerometer = SensorInfo { Timestamp = 388775, Accuracy = 3, Data = <-1.0273438, 0.015625, -0.0078125> }, MagneticField = SensorInfo { Timestamp = 389264, Accuracy = 0, Data = <123.3125, 24.3125, -297> }, Gravity = SensorInfo { Timestamp = 389259, Accuracy = 3, Data = <-0.4921875, -1.8203125, 9.6015625> }, Rotation = SensorInfo { Timestamp = 389271, Accuracy = 0, Data = {X:-0.05645752 Y:-0.06591797 Z:0.59295654 W:0.8005371} } } }
00:06:31.0422773 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 389388, Accuracy = 0, Data = <1.2773438, 0.58203125, -0.33398438> }, Accelerometer = SensorInfo { Timestamp = 388775, Accuracy = 3, Data = <-1.0273438, 0.015625, -0.0078125> }, MagneticField = SensorInfo { Timestamp = 389384, Accuracy = 0, Data = <122.3125, 22.375, -304.875> }, Gravity = SensorInfo { Timestamp = 389378, Accuracy = 3, Data = <1.453125, -1.09375, 9.625> }, Rotation = SensorInfo { Timestamp = 389391, Accuracy = 0, Data = {X:0.012207031 Y:-0.06719971 Z:0.5881958 W:0.80578613} } } }
00:06:31.1624856 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 389509, Accuracy = 0, Data = <1.8007812, 0.69921875, -0.41796875> }, Accelerometer = SensorInfo { Timestamp = 388775, Accuracy = 3, Data = <-1.0273438, 0.015625, -0.0078125> }, MagneticField = SensorInfo { Timestamp = 389503, Accuracy = 0, Data = <124.9375, 14.375, -303.125> }, Gravity = SensorInfo { Timestamp = 389498, Accuracy = 3, Data = <0.703125, 0.3984375, 9.765625> }, Rotation = SensorInfo { Timestamp = 389511, Accuracy = 0, Data = {X:0.053588867 Y:0.02142334 Z:0.57507324 W:0.81604004} } } }
00:06:31.2821757 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 389629, Accuracy = 0, Data = <2.3476562, -0.18554688, -0.1015625> }, Accelerometer = SensorInfo { Timestamp = 388775, Accuracy = 3, Data = <-1.0273438, 0.015625, -0.0078125> }, MagneticField = SensorInfo { Timestamp = 389624, Accuracy = 0, Data = <118.125, 1.8125, -271.4375> }, Gravity = SensorInfo { Timestamp = 389619, Accuracy = 3, Data = <0.09375, 2.7109375, 9.4140625> }, Rotation = SensorInfo { Timestamp = 389631, Accuracy = 0, Data = {X:0.16815186 Y:0.115478516 Z:0.5508423 W:0.8093262} } } }
00:06:31.4026650 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 389749, Accuracy = 0, Data = <-4.46875, 0.037109375, 0.375> }, Accelerometer = SensorInfo { Timestamp = 388775, Accuracy = 3, Data = <-1.0273438, 0.015625, -0.0078125> }, MagneticField = SensorInfo { Timestamp = 389744, Accuracy = 0, Data = <123.375, 12.1875, -294.6875> }, Gravity = SensorInfo { Timestamp = 389738, Accuracy = 3, Data = <0.296875, 2.4921875, 9.4453125> }, Rotation = SensorInfo { Timestamp = 389751, Accuracy = 0, Data = {X:0.05621338 Y:0.023864746 Z:0.5704956 W:0.81903076} } } }
00:06:31.5221654 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 389869, Accuracy = 0, Data = <-1.2167969, -0.27539062, -0.029296875> }, Accelerometer = SensorInfo { Timestamp = 388775, Accuracy = 3, Data = <-1.0273438, 0.015625, -0.0078125> }, MagneticField = SensorInfo { Timestamp = 389864, Accuracy = 0, Data = <130.9375, 23.125, -292.0625> }, Gravity = SensorInfo { Timestamp = 389859, Accuracy = 3, Data = <-1.0078125, -0.8203125, 9.6640625> }, Rotation = SensorInfo { Timestamp = 389871, Accuracy = 0, Data = {X:-0.090270996 Y:0.03100586 Z:0.5745239 W:0.8128662} } } }
00:06:31.6434336 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 389990, Accuracy = 0, Data = <-0.0859375, -0.32421875, -0.111328125> }, Accelerometer = SensorInfo { Timestamp = 388775, Accuracy = 3, Data = <-1.0273438, 0.015625, -0.0078125> }, MagneticField = SensorInfo { Timestamp = 389985, Accuracy = 0, Data = <128.75, 27.9375, -301.9375> }, Gravity = SensorInfo { Timestamp = 389980, Accuracy = 3, Data = <-0.9375, -1.859375, 9.515625> }, Rotation = SensorInfo { Timestamp = 389992, Accuracy = 0, Data = {X:-0.101257324 Y:-0.02758789 Z:0.5742798 W:0.81188965} } } }
00:06:31.7635359 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 390110, Accuracy = 0, Data = <1.1230469, -0.4453125, -0.1171875> }, Accelerometer = SensorInfo { Timestamp = 388775, Accuracy = 3, Data = <-1.0273438, 0.015625, -0.0078125> }, MagneticField = SensorInfo { Timestamp = 390106, Accuracy = 0, Data = <126.8125, 24.4375, -313.75> }, Gravity = SensorInfo { Timestamp = 390100, Accuracy = 3, Data = <0.515625, -1.6796875, 9.5625> }, Rotation = SensorInfo { Timestamp = 390113, Accuracy = 0, Data = {X:-0.013000488 Y:-0.08831787 Z:0.5689087 W:0.8175659} } } }
00:06:31.8829315 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 390230, Accuracy = 0, Data = <0.9472656, 0.7636719, -0.21484375> }, Accelerometer = SensorInfo { Timestamp = 388775, Accuracy = 3, Data = <-1.0273438, 0.015625, -0.0078125> }, MagneticField = SensorInfo { Timestamp = 390225, Accuracy = 0, Data = <124.8125, 20.75, -309.3125> }, Gravity = SensorInfo { Timestamp = 390220, Accuracy = 3, Data = <1, -0.4296875, 9.65625> }, Rotation = SensorInfo { Timestamp = 390232, Accuracy = 0, Data = {X:0.017150879 Y:-0.026672363 Z:0.5623169 W:0.826355} } } }
00:06:32.0040779 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 390351, Accuracy = 0, Data = <1.5546875, 0.103515625, -0.10546875> }, Accelerometer = SensorInfo { Timestamp = 388775, Accuracy = 3, Data = <-1.0273438, 0.015625, -0.0078125> }, MagneticField = SensorInfo { Timestamp = 390347, Accuracy = 0, Data = <118.4375, 15.4375, -279.875> }, Gravity = SensorInfo { Timestamp = 390341, Accuracy = 3, Data = <0.1796875, 0.7421875, 9.671875> }, Rotation = SensorInfo { Timestamp = 390353, Accuracy = 0, Data = {X:0.057861328 Y:0.034118652 Z:0.5512085 W:0.83166504} } } }
00:06:32.1245454 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 390472, Accuracy = 0, Data = <-4.5664062, -0.1875, 0.6328125> }, Accelerometer = SensorInfo { Timestamp = 390466, Accuracy = 3, Data = <-0.8359375, 2.6132812, -5.7460938> }, MagneticField = SensorInfo { Timestamp = 390469, Accuracy = 0, Data = <119.6875, 10.3125, -292.125> }, Gravity = SensorInfo { Timestamp = 390462, Accuracy = 3, Data = <0.2578125, 2.796875, 9.2578125> }, Rotation = SensorInfo { Timestamp = 390474, Accuracy = 0, Data = {X:0.093933105 Y:0.0501709 Z:0.55145264 W:0.8273926} } } }
00:06:32.2442435 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 390591, Accuracy = 0, Data = <-0.28515625, 1.8085938, 0.13671875> }, Accelerometer = SensorInfo { Timestamp = 390466, Accuracy = 3, Data = <-0.8359375, 2.6132812, -5.7460938> }, MagneticField = SensorInfo { Timestamp = 390587, Accuracy = 0, Data = <127.125, 21.4375, -285.375> }, Gravity = SensorInfo { Timestamp = 390581, Accuracy = 3, Data = <0.203125, -1.0625, 9.6015625> }, Rotation = SensorInfo { Timestamp = 390593, Accuracy = 0, Data = {X:-0.07562256 Y:-0.0021362305 Z:0.56689453 W:0.8203125} } } }
00:06:32.3629838 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 390710, Accuracy = 0, Data = <-0.41210938, -0.5488281, -0.115234375> }, Accelerometer = SensorInfo { Timestamp = 390466, Accuracy = 3, Data = <-0.8359375, 2.6132812, -5.7460938> }, MagneticField = SensorInfo { Timestamp = 390706, Accuracy = 0, Data = <131.9375, 27.75, -308.4375> }, Gravity = SensorInfo { Timestamp = 390701, Accuracy = 3, Data = <-0.8984375, -1.8125, 9.4609375> }, Rotation = SensorInfo { Timestamp = 390713, Accuracy = 0, Data = {X:-0.10852051 Y:-0.03314209 Z:0.56903076 W:0.8144531} } } }
00:06:32.4834169 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 390831, Accuracy = 0, Data = <0.7363281, -1.8574219, -0.38476562> }, Accelerometer = SensorInfo { Timestamp = 390466, Accuracy = 3, Data = <-0.8359375, 2.6132812, -5.7460938> }, MagneticField = SensorInfo { Timestamp = 390827, Accuracy = 0, Data = <123.5625, 23.4375, -309.1875> }, Gravity = SensorInfo { Timestamp = 390821, Accuracy = 3, Data = <-0.203125, -2.21875, 9.4296875> }, Rotation = SensorInfo { Timestamp = 390833, Accuracy = 0, Data = {X:-0.07196045 Y:-0.078430176 Z:0.56866455 W:0.8156738} } } }
00:06:32.6041093 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 390952, Accuracy = 0, Data = <1.0058594, 0.5371094, -0.2109375> }, Accelerometer = SensorInfo { Timestamp = 390466, Accuracy = 3, Data = <-0.8359375, 2.6132812, -5.7460938> }, MagneticField = SensorInfo { Timestamp = 390948, Accuracy = 0, Data = <122.1875, 21.375, -302.875> }, Gravity = SensorInfo { Timestamp = 390942, Accuracy = 3, Data = <1.03125, -1.2109375, 9.578125> }, Rotation = SensorInfo { Timestamp = 390954, Accuracy = 0, Data = {X:-0.009033203 Y:-0.057373047 Z:0.5638428 W:0.8237915} } } }
00:06:32.7242260 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 391072, Accuracy = 0, Data = <1.1757812, 0.39257812, -0.26757812> }, Accelerometer = SensorInfo { Timestamp = 390466, Accuracy = 3, Data = <-0.8359375, 2.6132812, -5.7460938> }, MagneticField = SensorInfo { Timestamp = 391067, Accuracy = 0, Data = <116.4375, 15.3125, -279.625> }, Gravity = SensorInfo { Timestamp = 391062, Accuracy = 3, Data = <0.265625, -0.0078125, 9.7265625> }, Rotation = SensorInfo { Timestamp = 391074, Accuracy = 0, Data = {X:0.013183594 Y:0.013244629 Z:0.5526123 W:0.8331909} } } }
00:06:32.8452911 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 391193, Accuracy = 0, Data = <3.0351562, -0.37695312, -0.26367188> }, Accelerometer = SensorInfo { Timestamp = 390466, Accuracy = 3, Data = <-0.8359375, 2.6132812, -5.7460938> }, MagneticField = SensorInfo { Timestamp = 391191, Accuracy = 0, Data = <122.375, 8.3125, -292.4375> }, Gravity = SensorInfo { Timestamp = 391183, Accuracy = 3, Data = <-0.0546875, 1.5234375, 9.609375> }, Rotation = SensorInfo { Timestamp = 391196, Accuracy = 0, Data = {X:0.10546875 Y:0.06561279 Z:0.5428467 W:0.83062744} } } }
00:06:32.9687338 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 391314, Accuracy = 0, Data = <-0.44726562, 1.0859375, 0.02734375> }, Accelerometer = SensorInfo { Timestamp = 391310, Accuracy = 3, Data = <7.5898438, -1.5820312, 27.253906> }, MagneticField = SensorInfo { Timestamp = 391271, Accuracy = 0, Data = <122.375, 14.4375, -300.6875> }, Gravity = SensorInfo { Timestamp = 391320, Accuracy = 3, Data = <0.1640625, 0.1484375, 9.7265625> }, Rotation = SensorInfo { Timestamp = 391316, Accuracy = 0, Data = {X:0.0072631836 Y:-0.0022583008 Z:0.5619507 W:0.82714844} } } }
00:06:33.0930199 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 391437, Accuracy = 0, Data = <-0.9003906, -0.484375, -0.01953125> }, Accelerometer = SensorInfo { Timestamp = 391433, Accuracy = 3, Data = <-0.8203125, -0.85546875, 4.2304688> }, MagneticField = SensorInfo { Timestamp = 391352, Accuracy = 0, Data = <141.8125, 23.125, -330> }, Gravity = SensorInfo { Timestamp = 391443, Accuracy = 3, Data = <-1.0546875, -0.90625, 9.6875> }, Rotation = SensorInfo { Timestamp = 391439, Accuracy = 0, Data = {X:-0.07293701 Y:0.018981934 Z:0.5656128 W:0.821228} } } }
00:06:33.2140515 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 391562, Accuracy = 0, Data = <0.54296875, -1.6054688, -0.30078125> }, Accelerometer = SensorInfo { Timestamp = 391470, Accuracy = 3, Data = <0.18359375, -0.28125, -1.9804688> }, MagneticField = SensorInfo { Timestamp = 391558, Accuracy = 0, Data = <130.5, 24.4375, -304.125> }, Gravity = SensorInfo { Timestamp = 391552, Accuracy = 3, Data = <-0.7578125, -1.3671875, 9.6796875> }, Rotation = SensorInfo { Timestamp = 391565, Accuracy = 0, Data = {X:-0.06903076 Y:-0.018859863 Z:0.56555176 W:0.82159424} } } }
00:06:33.3334256 [Info] IMUDataPacket { Data = IMUData { Gyroscope = SensorInfo { Timestamp = 391682, Accuracy = 0, Data = <1.0996094, 0.5175781, -0.23828125> }, Accelerometer = SensorInfo { Timestamp = 391470, Accuracy = 3, Data = <0.18359375, -0.28125, -1.9804688> }, MagneticField = SensorInfo { Timestamp = 391677, Accuracy = 0, Data = <124, 22.625, -311.25> }, Gravity = SensorInfo { Timestamp = 391672, Accuracy = 3, Data = <0.96875, -0.6171875, 9.7578125> }, Rotation = SensorInfo { Timestamp = 391684, Accuracy = 0, Data = {X:0.0115356445 Y:-0.040527344 Z:0.5583496 W:0.82855225} } } }
